GeneID,GeneSymbol,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000690,Hoxb6,-0.162013364771706,0.372682848905127,NA,0.571422467871383,0.659896690775423
ENSMUSG00000000693,Loxl3,-0.951116418253774,0.0675521027580211,NA,1.45871566633084e-45,2.68279829387921e-44
ENSMUSG00000000708,Kat2b,0.59655895434917,0.0706692423195028,NA,1.74147542909607e-17,1.24759075756465e-16
ENSMUSG00000000711,Rab5b,0.117910724787443,0.06767069561023,NA,0.0793431796807855,0.126281888999034
ENSMUSG00000000730,Dnmt3l,2.12116205468654,0.494857412703265,NA,1.81498529968915e-06,5.97688148943244e-06
ENSMUSG00000000738,Spg7,0.390669932494251,0.0721572126510744,NA,5.26188157120591e-08,1.99913045029299e-07
ENSMUSG00000000739,Sult5a1,-1.38734565445872,0.446816168292924,NA,0.000258144041464831,0.000659677940469523
ENSMUSG00000000740,Rpl13,-0.742178433007373,0.0526347212680707,NA,1.70809426892383e-45,3.13405155507484e-44
ENSMUSG00000000743,Chmp1a,-0.175382181154774,0.0622614151668898,NA,0.00457819374912171,0.00963583127008127
ENSMUSG00000000751,Rpa1,-0.0343435707292275,0.0616137780894501,NA,0.573793022169281,0.662094996578285
ENSMUSG00000000753,Serpinf1,-1.35368314496639,0.0445030883195425,NA,4.45801467415345e-204,7.02294917758557e-202
ENSMUSG00000000759,Tubgcp3,-0.165605227235866,0.0681090167913308,NA,0.0143071587031701,0.0273482592394461
ENSMUSG00000000776,Polr3d,-0.0562106703477962,0.0999906673092944,NA,0.570307350179385,0.658755253547452
ENSMUSG00000000787,Ddx3x,0.269060879541523,0.0442928320678465,NA,8.9078995107852e-10,3.94456560960267e-09
ENSMUSG00000000791,Il12rb1,-0.960971589319346,0.411462400554769,NA,0.00430768854271035,0.00910458199107068
ENSMUSG00000000792,Slc5a5,0.437860991629383,0.307326840864764,NA,0.095958570256745,0.149417917504412
ENSMUSG00000000804,Usp32,0.256162578403048,0.0598007382523747,NA,1.64800756592034e-05,4.92287416167279e-05
ENSMUSG00000000811,Txnrd3,0.3301313962135,0.113985025413639,NA,0.00306696482083615,0.00666560526000008
ENSMUSG00000000823,Zfp512b,-0.273064971615079,0.0686212997458437,NA,6.02547857593495e-05,0.000167570192350716
ENSMUSG00000000826,Dnajc5,0.200405098865283,0.051322786164988,NA,8.8690652660913e-05,0.000242033144164409
ENSMUSG00000000827,Tpd52l2,-0.252915684913068,0.0594583248439577,NA,1.88826156724717e-05,5.5902291956695e-05
ENSMUSG00000000838,Fmr1,-0.172358299916898,0.0741386155363399,NA,0.0190594548038023,0.0354081306873259
ENSMUSG00000000869,Il4,-0.229840443297247,0.30247545997957,NA,0.372468198099454,0.468544444068324
ENSMUSG00000000876,Pxmp4,2.08111812145396,0.0738722560787581,NA,1.27625131655479e-175,1.48540414425288e-173
ENSMUSG00000000881,Dlg3,-0.748525272297205,0.0696448956980993,NA,1.78929786389809e-27,1.90094615022852e-26
ENSMUSG00000000884,Gnb1l,-0.0496694651112774,0.186485329341086,NA,0.77723629418102,0.835293360256835
ENSMUSG00000000901,Mmp11,-2.47825724193408,0.064270373475957,NA,0,0
ENSMUSG00000000902,Smarcb1,-0.325120740573176,0.0640187633929558,NA,3.24072107242832e-07,1.15110908485257e-06
ENSMUSG00000000915,Hip1r,-0.89415178066558,0.0929255312082081,NA,2.2272865192062e-22,1.98382413212678e-21
ENSMUSG00000000916,Nsun5,0.10424320029573,0.097977273974247,NA,0.273829787279702,0.364327705375724
ENSMUSG00000000934,Top1mt,0.286286298081943,0.119768197552715,NA,0.0144429062702372,0.0275874545242645
ENSMUSG00000000942,Hoxa4,0.150836306027566,0.250943758382677,NA,0.505967006350899,0.598958677371127
ENSMUSG00000000948,ENSMUSG00000000948,0.377119672592053,0.273245758363891,NA,0.117953773786819,0.178585288416584
ENSMUSG00000000957,Mmp14,-1.55133471251512,0.055310975404587,NA,5.78795266370902e-174,6.58897151410262e-172
ENSMUSG00000000958,Slc7a7,-0.19260405512971,0.379034245018936,NA,0.504636325178709,0.598022624759074
ENSMUSG00000000959,Oxa1l,0.141764536646405,0.0587550416436436,NA,0.0152779397190782,0.0290168039842014
ENSMUSG00000000976,Heatr6,0.156268107857282,0.0713735509487388,NA,0.0270846348627632,0.0485866074671791
ENSMUSG00000001016,Ilf2,-0.258731178139955,0.067985579684872,NA,0.000126287348062119,0.000337603270547961
ENSMUSG00000001017,Chtop,0.0926572362154985,0.0603993199045631,NA,0.121170239500191,0.18272781427625
ENSMUSG00000001018,Snapin,-0.175986299382208,0.0670838706394764,NA,0.00818608807913724,0.0164248333567766
ENSMUSG00000001020,S100a4,-1.23492716313889,0.092737891364344,NA,3.48908768146309e-41,5.6447937220019e-40
ENSMUSG00000001021,S100a3,-0.852170129763549,0.486802137256242,NA,0.0190702398323539,0.035423947168341
ENSMUSG00000001025,S100a6,-0.776495826885541,0.0569414794368563,NA,9.14077226482194e-43,1.5529355581935e-41
ENSMUSG00000001034,Mapk7,-0.230801959507469,0.0734781499493877,NA,0.00153000236749578,0.00348654543007951
ENSMUSG00000001036,Epn2,-0.0943048688510386,0.0676246259528092,NA,0.159916446820688,0.231359638647073
ENSMUSG00000001039,B9d1,-0.470072504320011,0.156080593070257,NA,0.00170308138791614,0.00385952591193549
ENSMUSG00000001052,Sec24b,0.0150265047785608,0.060490292716739,NA,0.80217894667336,0.855613654241399
ENSMUSG00000001053,N4bp3,0.859191046990335,0.28052729380297,NA,0.00066304770259811,0.00159803615665587
ENSMUSG00000001054,Rmnd5b,-0.110508589312506,0.0828461854935129,NA,0.177416070016502,0.252669256504188
ENSMUSG00000001056,Nhp2,0.184912729910425,0.0843996154242521,NA,0.0267801904034397,0.0480791814817597
ENSMUSG00000001062,Vps9d1,-0.289185632512067,0.0994338175772703,NA,0.00310876672779845,0.00674705342147852
ENSMUSG00000001065,Zfp276,-0.234342200901299,0.0993640380124594,NA,0.016591011568742,0.0312240154972969
ENSMUSG00000001082,Mfsd10,-0.48856933910892,0.0760518291562951,NA,8.71577649969365e-11,4.18507543993911e-10
ENSMUSG00000001089,Luzp1,-0.154596020228212,0.0554904776206865,NA,0.00502400033647666,0.0105018508574843
ENSMUSG00000001098,Kctd10,-0.913243474986994,0.0558224156632858,NA,1.13455844013247e-60,2.90074974300099e-59
ENSMUSG00000001100,Poldip2,0.731194741679011,0.058278278360697,NA,1.77397698137653e-36,2.51289237071283e-35
ENSMUSG00000001105,Ift20,0.15529924723212,0.0896788510905514,NA,0.079782669904219,0.126903673618174
ENSMUSG00000001119,Col6a1,-0.163595883108866,0.0463652624195236,NA,0.00019869012284597,0.000515688326827385
ENSMUSG00000001120,Pcbp3,-0.332401829839438,0.108665987241535,NA,0.00180890759934965,0.00407566063557601
ENSMUSG00000001123,Lgals9,0.0562956539205843,0.0596445771148271,NA,0.343150953607854,0.438383695997009
ENSMUSG00000001127,Araf,0.236849012923531,0.0563527868496284,NA,2.39847056458539e-05,7.00497133432094e-05
ENSMUSG00000001128,Cfp,0.124474472501707,0.162697799791522,NA,0.425749657535129,0.52217612920084
ENSMUSG00000001131,Timp1,-1.15913648350124,0.0612366122246751,NA,1.3896885070158e-80,5.18506745344937e-79
ENSMUSG00000001134,Uxt,0.469250071819829,0.208558127582633,NA,0.0156357577694753,0.0296264461393192
ENSMUSG00000001138,Cnnm3,-0.122898483492079,0.0940844438655598,NA,0.185291068202026,0.262184676073199
ENSMUSG00000001143,Lman2l,0.737253545352834,0.0869443384946939,NA,9.40893509095868e-18,6.87637074407645e-17
ENSMUSG00000001150,Mcm3ap,-0.162839902811813,0.0675919694392187,NA,0.0152062859823588,0.0289039897843837
ENSMUSG00000001151,Pcnt,-0.247252823554039,0.090724346111327,NA,0.00554373016486915,0.0114820737916732
ENSMUSG00000001156,Mxd1,0.827322209647428,0.0995515648772325,NA,3.73117431441898e-17,2.62715099808932e-16
ENSMUSG00000001157,Gmcl1,0.438627845434285,0.0858050827895504,NA,2.58979473936836e-07,9.27449799200664e-07
ENSMUSG00000001158,Snrnp27,0.016133626254074,0.0832829845196893,NA,0.837616538954743,0.883502471360623
ENSMUSG00000001166,Oas1c,-0.0730190153230735,0.156097600804485,NA,0.625930751227001,0.708521991300356
ENSMUSG00000001168,Oas1h,0.996387930887381,0.502662670347082,NA,0.00913278343490371,0.0181491960309325
ENSMUSG00000001173,Ocrl,-0.215961599257515,0.064363248825657,NA,0.000729595637001916,0.00174681816927877
ENSMUSG00000001175,Calm1,-0.0408651528368625,0.0446012780722573,NA,0.356998615790267,0.452405168754774
ENSMUSG00000001211,Agpat3,0.49829239340331,0.0548237286802822,NA,6.59896083260125e-20,5.32423140948004e-19
ENSMUSG00000001228,Uhrf1,0.419790912129229,0.124027298512719,NA,0.000516544143979202,0.00126488027468985
ENSMUSG00000001229,Dpp9,0.00458055409681737,0.0603111435547675,NA,0.939229862588901,0.959344353719071
ENSMUSG00000001248,Gramd1a,0.0604976120519878,0.0559439877975648,NA,0.279099837039806,0.370108074013503
ENSMUSG00000001270,Ckb,-0.781636499569705,0.452278717835281,NA,0.0235056516642704,0.042781438132333
ENSMUSG00000001280,Sp1,-0.0123109155637653,0.0605476715173554,NA,0.837413500580885,0.883467561053878
ENSMUSG00000001281,Itgb7,-0.292116695628658,0.371233171566541,NA,0.313982794109023,0.407699247100517
ENSMUSG00000001285,Myg1,-0.242223886726516,0.0727224239504039,NA,0.000779946971240951,0.00185824212702014
ENSMUSG00000001288,Rarg,-0.658667364029529,0.0553472449426522,NA,5.79536166059452e-33,7.49456554383351e-32
ENSMUSG00000001289,Pfdn5,-0.763028805219916,0.0640709458047984,NA,4.26027512394e-33,5.5323272966668e-32
ENSMUSG00000001300,Efnb2,-0.968337191609041,0.105730155707791,NA,1.49139592194245e-20,1.24052324259277e-19
ENSMUSG00000001305,Rrp15,-0.438957446313957,0.103776201244453,NA,1.64483769918946e-05,4.91528813116666e-05
ENSMUSG00000001313,Rnd2,-0.451710554449016,0.126622001303091,NA,0.000247513711009361,0.000634487810141682
ENSMUSG00000001323,Srr,0.325906318493204,0.0781955964746016,NA,2.71199808874802e-05,7.86615625666991e-05
ENSMUSG00000001333,Sync,0.066089124078292,0.419720878292085,NA,0.823786672188286,0.871804094418709
ENSMUSG00000001366,Fbxo9,0.191745030868762,0.0917654167332665,NA,0.0342592084099134,0.059899844659306
ENSMUSG00000001376,Vps50,0.0298266304156709,0.0769951320793607,NA,0.696285635156773,0.767864430463322
ENSMUSG00000001380,Hars1,0.112532627385658,0.0688105624860233,NA,0.0996350636111727,0.154295348235513
ENSMUSG00000001383,Zmat2,-0.106063931750698,0.0722402877135291,NA,0.139481564218591,0.206018986225318
ENSMUSG00000001403,Ube2c,0.764991325018412,0.149995980485489,NA,1.33181793957418e-07,4.87926534780338e-07
ENSMUSG00000001415,Smg5,0.322124307000042,0.0586836650644007,NA,3.41101080463474e-08,1.31743745688666e-07
ENSMUSG00000001416,Cct3,0.346124167871144,0.0572909907488559,NA,1.24528820333336e-09,5.44935881570904e-09
ENSMUSG00000001418,Glmp,-0.716876649509788,0.0495703607080213,NA,8.52177953209728e-48,1.67810193917411e-46
ENSMUSG00000001419,Mef2d,-0.0428852007039751,0.0544750756679311,NA,0.423859041998384,0.520635238167032
ENSMUSG00000001420,Tmem79,0.769250341599814,0.317749311336406,NA,0.00528936880485823,0.0110005157652701
ENSMUSG00000001424,Snd1,-0.192220655721246,0.0592229352577212,NA,0.00109243676985241,0.00254407105608752
ENSMUSG00000001435,Col18a1,0.267394453783124,0.0726559379078161,NA,0.000207932442181524,0.000537975177216828
ENSMUSG00000001436,Slc19a1,0.392749822375423,0.0879789630843514,NA,6.09923270567988e-06,1.91164857873359e-05
ENSMUSG00000001440,Kpnb1,0.107473224268769,0.0421719657349033,NA,0.0113569820366876,0.0221459729737658
ENSMUSG00000001441,Npepps,0.280319624741625,0.0467545508281751,NA,1.78695105642076e-09,7.70295430512388e-09
ENSMUSG00000001445,Mrpl10,0.621243325741632,0.081345522572645,NA,1.17984642682621e-14,7.28171146528753e-14
ENSMUSG00000001467,Cyp51,1.8336621713446,0.102307828608673,NA,1.00771341230195e-72,3.24716908641761e-71
ENSMUSG00000001472,Tcf25,-0.240156247195854,0.0423141742065756,NA,1.25614176233647e-08,5.05307890776362e-08
ENSMUSG00000001473,Tubb6,-0.714020425634124,0.0807245250416712,NA,4.04304569463411e-19,3.14961741526042e-18
ENSMUSG00000001482,Def8,0.190158641541016,0.0699221141668542,NA,0.0060999250354588,0.0125275784636576
ENSMUSG00000001504,Irx2,-0.213275445836617,0.0878244965174392,NA,0.0139563186983298,0.0267388271480074
ENSMUSG00000001506,Col1a1,-1.13896812696266,0.0645259784539006,NA,5.00940802556284e-71,1.56880979049554e-69
ENSMUSG00000001507,Itga3,-0.987563206758267,0.137264566983338,NA,1.67178354510216e-13,9.653141862056e-13
ENSMUSG00000001517,Foxm1,-0.316681384517041,0.107244837837924,NA,0.00261420393426947,0.00574888953170709
ENSMUSG00000001518,Itfg2,-0.172412540816604,0.109554151406558,NA,0.10856163299886,0.166302644951401
ENSMUSG00000001520,Nrip2,0.499085675052373,0.419061374112389,NA,0.114919787463267,0.174567936619958
ENSMUSG00000001521,Tulp3,-0.402613997900221,0.0685017546167684,NA,3.20064268793661e-09,1.35497348971388e-08
ENSMUSG00000001524,Gtf2h4,-0.0421197039751716,0.116760064545983,NA,0.711851886333196,0.780953996852316
ENSMUSG00000001525,Tubb5,-0.778158875333808,0.0428755848222916,NA,5.49385428388812e-74,1.82302449811743e-72
ENSMUSG00000001542,Ell2,1.76271246321651,0.080120287376453,NA,3.44042737087365e-108,2.03245853318733e-106
ENSMUSG00000001552,Jup,-0.0592464808201965,0.0866172333733046,NA,0.488112941785501,0.581159587761407
ENSMUSG00000001555,Fkbp10,-0.645709736605214,0.0494362038866395,NA,2.72549041345543e-39,4.17141790856241e-38
ENSMUSG00000001558,Klhl10,0.00243519366020633,0.303389823948105,NA,0.993970155062187,0.995835349523843
ENSMUSG00000001569,Nom1,0.0288123655796186,0.0705600821064667,NA,0.681096728862862,0.754596116612146
ENSMUSG00000001576,Ergic1,-0.183658707707515,0.0513494187925185,NA,0.000337005309772536,0.000848415627314363
ENSMUSG00000001604,Tcea3,-1.19638585469734,0.262416419125224,NA,9.43816358507352e-07,3.19439234533e-06
ENSMUSG00000001627,Ifrd1,0.72090281385278,0.074495538238839,NA,1.60376247706187e-22,1.43336845800899e-21
ENSMUSG00000001630,Stk38l,0.0762549043925429,0.102892856118946,NA,0.451399925998226,0.545992961522285
ENSMUSG00000001632,Brpf1,0.134508048053964,0.0734135238317915,NA,0.0647303633332919,0.105683787009822
ENSMUSG00000001642,Akr1b1,0.707405470203182,0.210585986125646,NA,0.000325345056364642,0.000820252424678783
ENSMUSG00000001655,Hoxc13,-0.753306465578434,0.179773771980369,NA,1.08288817121807e-05,3.29922326984118e-05
ENSMUSG00000001661,Hoxc6,0.216916447054392,0.344672085441122,NA,0.437495987876865,0.53328104600147
ENSMUSG00000001663,Gstt1,-1.12604862330887,0.147177485660669,NA,4.32044165365081e-15,2.73686466410796e-14
ENSMUSG00000001665,Gstt3,0.162209818553043,0.106170469285642,NA,0.120330994194276,0.181655424010641
ENSMUSG00000001666,Ddt,0.816674347151549,0.137425718188558,NA,9.99604050508113e-10,4.41388017319494e-09
ENSMUSG00000001674,Ddx18,-0.196965352840279,0.0892871467463915,NA,0.0254547376384453,0.0459800889748891
ENSMUSG00000001687,Ubl3,0.568237524814702,0.0671331912289057,NA,1.49735123618606e-17,1.07914463399065e-16
ENSMUSG00000001700,Gramd2b,0.514794598554051,0.101315638817673,NA,2.3681037867996e-07,8.51185680085886e-07
ENSMUSG00000001707,Eef1e1,0.463089540088383,0.126234602036757,NA,0.000165087159645185,0.000433597059923593
ENSMUSG00000001729,Akt1,-0.327283431954915,0.0536084544720043,NA,8.50624281300182e-10,3.77528067477452e-09
ENSMUSG00000001739,Cldn15,1.78310934525591,0.245587658965479,NA,4.19606013516363e-14,2.50638659011918e-13
ENSMUSG00000001741,Il16,-0.860649269133821,0.401053838048294,NA,0.00831453731644455,0.0166567136813669
ENSMUSG00000001750,Tcirg1,0.0721328390103602,0.0671895592106751,NA,0.280439959629571,0.371758742913964
ENSMUSG00000001751,Naglu,-1.17158100390437,0.0615694632271335,NA,2.03362300104763e-81,7.64250224682865e-80
ENSMUSG00000001755,Coasy,1.05612295527777,0.0761719157778144,NA,2.5831367788775e-44,4.54702045184802e-43
ENSMUSG00000001761,Smo,-0.47157011671387,0.0672073448138174,NA,1.54991399494311e-12,8.42245946520302e-12
ENSMUSG00000001767,Crnkl1,-0.0614203176855662,0.0722863362180972,NA,0.393088317181481,0.489514770151698
ENSMUSG00000001768,Rin2,-1.63663133411509,0.0515237428041116,NA,2.21081612679474e-222,4.1047486087489e-220
ENSMUSG00000001774,Chordc1,0.414100428670182,0.0786145391151478,NA,1.01133401528181e-07,3.75095488759456e-07
ENSMUSG00000001783,Rtcb,-0.153690579752039,0.0549249125473642,NA,0.00491375596581061,0.0102920948217543
ENSMUSG00000001785,Pwp1,-0.0100104062632534,0.0779931565209371,NA,0.896500776075895,0.927976777306674
ENSMUSG00000001786,Fbxo7,-0.301426286191754,0.109630735975953,NA,0.0050288409001149,0.0105105605304465
ENSMUSG00000001794,Capns1,-0.185598812947044,0.0615415615284298,NA,0.00240434423451811,0.00532115122485375
ENSMUSG00000001829,Clpb,1.03972232478057,0.0794209636505756,NA,9.51787253391068e-40,1.47849342668198e-38
ENSMUSG00000001833,Septin7,-0.228513351496055,0.0509309627021437,NA,6.55195560266919e-06,2.04614136121803e-05
ENSMUSG00000001844,Zdhhc4,-0.454744864174166,0.0749422936705991,NA,8.99260592621352e-10,3.98094470693233e-09
ENSMUSG00000001847,Rac1,-0.0933737827092976,0.051444600693245,NA,0.068344685001337,0.110789284614993
ENSMUSG00000001855,Nup214,-0.125458389358759,0.0669790390024783,NA,0.0591222211752377,0.0975013388441373
ENSMUSG00000001864,Aif1l,-1.26362527390186,0.277944738455952,NA,9.39980521098869e-07,3.1821003271235e-06
ENSMUSG00000001870,Ltbp1,-1.87242527996546,0.0639726256889739,NA,2.81463603605264e-189,3.81713596680669e-187
ENSMUSG00000001891,Ugp2,0.500447394231072,0.0680178095944084,NA,1.24736643095399e-13,7.24541037510559e-13
ENSMUSG00000001909,Trmt1,-0.140028408196342,0.060505088375088,NA,0.0198110617963312,0.0366646872879532
ENSMUSG00000001910,Nacc1,0.0510792504779956,0.058430200086502,NA,0.392570694052973,0.489098302001132
ENSMUSG00000001911,Nfix,-0.652232412523812,0.0593543440671078,NA,2.12849558214872e-28,2.33281919179139e-27
ENSMUSG00000001918,Slc1a5,0.202124501928228,0.0599223285157046,NA,0.000695476622142481,0.00167180231179626
ENSMUSG00000001924,Uba1,0.0568311090370071,0.0485449358295201,NA,0.251125928466094,0.338802766466885
ENSMUSG00000001930,Vwf,-1.28162734834652,0.475603564613003,NA,0.000995942854276271,0.00233469483771122
ENSMUSG00000001942,Siae,-0.0533830767700973,0.0753315273218742,NA,0.474459825077417,0.56828779908666
ENSMUSG00000001962,Fam50a,-0.454912683966457,0.0605395905419494,NA,3.96948896041407e-14,2.37742510854907e-13
ENSMUSG00000001964,Emd,-0.477176540801144,0.0707979379229446,NA,1.06130243867037e-11,5.45193439838706e-11
ENSMUSG00000001983,Taco1,1.69442604237073,0.136990304521985,NA,5.25733064489635e-36,7.38013760016233e-35
ENSMUSG00000001986,Gria3,-1.11173444079583,0.180359794019109,NA,1.59960623159713e-10,7.51655883940608e-10
ENSMUSG00000001995,Sipa1l2,-0.396366585018492,0.0683635480732791,NA,5.0087831362935e-09,2.09148545632218e-08
