,3T3L1-D0-rep1,3T3L1-D0-rep2,3T3L1-D0-rep3,3T3L1-D2-rep1,3T3L1-D2-rep2,3T3L1-D2-rep3,3T3L1-D6-rep1,3T3L1-D6-rep2,3T3L1-D6-rep3
ENSMUSG00000039005,553.200418630282,523.48000736976,606.685883952576,347.535882295906,310.490661373789,398.334286202012,787.856942783216,903.417643495089,789.389290544697
ENSMUSG00000082998,31.668002497619,53.3546930588409,42.5570848449604,59.9550206299955,63.556813234232,66.9036914809582,72.6805297770495,50.0295180636258,45.9174463559415
ENSMUSG00000085627,77.1907560879463,63.4216162774902,103.918462993508,120.92622805033,120.862136642146,167.773872483018,109.505331530755,83.7032321449124,92.8118596556265
ENSMUSG00000084342,61.3567548391368,48.3212314495163,48.4952827303037,39.6312848232174,39.5927689000134,40.1422148885749,37.7938754840657,42.3326691307603,45.9174463559415
ENSMUSG00000039298,716.48855650863,663.410240108984,746.233534258143,564.999855428432,601.184938297572,649.480451145917,495.196676214297,468.545678788188,531.47001739643
ENSMUSG00000080902,33.6472526537202,38.2543082308671,43.5467844925177,49.7931527266064,53.1376635237022,43.2300775723114,38.7629492144264,52.9158364134504,42.9865455247112
ENSMUSG00000039270,390.901905829985,374.489543733751,383.013763604644,838.354102029598,785.60388817395,859.455113640001,500.0420448661,555.135229282925,561.755992652476
ENSMUSG00000082432,4.94812539025297,1.00669232186492,4.9484982377861,18.2913622261003,13.5448946236888,13.3807382961916,6.78351611252462,4.81053058304094,6.83876860620406
ENSMUSG00000028906,85.1077567123511,78.522001105464,84.1244700423637,70.1168885333846,67.724473118444,71.0208417259402,82.3712670806561,65.4232159293568,71.3185868932709
ENSMUSG00000040025,484.916288244791,551.667392381978,523.551113557769,625.971062848766,728.298564766036,650.509738707162,644.434030689839,636.914249194621,666.291455633024
ENSMUSG00000028901,330.534776068898,309.054542812531,334.51848087434,347.535882295906,259.436827792193,328.342732037318,306.227298793968,304.025532848188,271.596810360675
ENSMUSG00000028899,226.624142873586,221.472310810283,223.672120347932,289.613235246588,243.808103226398,280.995504220024,214.165294409706,220.322300703275,229.587231779708
ENSMUSG00000089687,21.7717517171131,19.1271541154335,21.7733922462588,17.2751754357614,6.25148982631791,10.2928756124551,19.3814746072132,28.8631834982457,16.6084380436384
ENSMUSG00000028898,370.119779190922,346.302158721534,426.560548097162,330.260706860145,381.340879405392,337.606320088527,379.876902301379,374.259279360585,377.109240284967
ENSMUSG00000028559,1557.66987285163,1609.70102266201,1458.81728049934,1238.73169742313,1204.45370653725,1298.96090229183,1513.69316682335,1447.00759937872,1519.18359752104
ENSMUSG00000028896,290.949772946875,258.719926719285,296.909894267166,515.206702701826,555.340679571241,512.585205500264,258.742686006296,247.261271968304,236.426000385912
ENSMUSG00000059343,286.001647556622,283.887234765908,287.012897791594,458.300242442847,453.233012408048,398.334286202012,824.681744536921,660.966902109825,848.007307169303
ENSMUSG00000039713,593.775046830356,618.109085625063,620.541679018377,499.963900846742,548.04727477387,438.476501090587,433.175957471215,485.863588887135,399.579479991066
ENSMUSG00000024793,42.5538783561755,40.2676928745969,64.3304770912193,51.8255263072842,48.9700036394903,48.376515378539,45.546465326951,58.6884731130995,46.894413299685
ENSMUSG00000083767,21.7717517171131,29.1940773340828,42.5570848449604,15.2428018550836,43.7604287842253,34.9957770823473,61.0516450127216,31.7495018480702,26.3781074810728
ENSMUSG00000028552,1179.63309303631,1291.5862489527,1182.69107883088,1739.71178506021,1823.35119934272,1879.4790868343,1295.6515774922,1313.27484917018,1294.48120046005
ENSMUSG00000083512,6.92737554635416,2.01338464372985,3.95879859022888,20.3237358067781,18.7544694789537,20.5857512249102,16.4742534161312,8.6589550494737,13.6775372124081
ENSMUSG00000028397,474.030412386234,445.964698586161,457.241237171435,413.588023667935,381.340879405392,399.363573763258,394.413008256789,431.985646357077,460.151430503159
ENSMUSG00000081067,14.8443761707589,5.03346160932462,9.89699647557219,14.2266150647447,11.4610646815828,10.2928756124551,11.6288847643279,4.81053058304094,9.76966943743437
ENSMUSG00000028398,97.9728827270088,115.769617014466,107.877261583737,124.990975211686,114.610646815828,127.631657594443,141.484764632656,143.35381137462,148.498975449002
ENSMUSG00000028555,22.7613767951637,11.0736155405142,14.8454947133583,9.14568111305016,10.4191497105298,15.4393134186827,19.3814746072132,16.3558039823392,11.7236033249212
ENSMUSG00000028557,1204.37371998757,1308.7000184244,1182.69107883088,1676.7082040592,1581.62692605843,1742.58384118865,2808.37567058519,2684.27606533685,2865.4440459995
ENSMUSG00000028551,393.870781064136,353.349004974588,360.250671710828,392.248101070818,506.37067593175,445.681514019306,896.39320058361,920.735553594036,896.855654356475
ENSMUSG00000010517,847.119066811308,846.628242688401,831.347703948064,902.373869820949,789.771548058162,813.137173383953,1001.05316346256,1005.40089185556,1006.27595205574
ENSMUSG00000047143,151.412636941741,144.963694348549,166.269540789613,110.764360146941,112.526816873722,77.1965670934133,144.391985823738,140.467493024796,136.775372124081
ENSMUSG00000081544,10.8858758585565,10.0669232186492,16.8248940084727,10.1618679033891,8.33531976842387,5.14643780622755,12.5979584946886,5.77263669964913,11.7236033249212
ENSMUSG00000028937,1335.00423029025,1280.51263341218,1342.03272208759,977.571692306028,1021.07667163192,909.890204141031,1150.2905179381,1062.16515273544,1044.37766286173
ENSMUSG00000042804,1072.75358460684,991.59193703695,1140.13399398592,668.650908043001,650.154941937062,615.513961624815,532.021477968002,603.240535113334,534.40091822766
ENSMUSG00000039662,579.920295737648,609.048854728279,608.66528324769,793.641883254686,731.424309679195,700.944829208192,560.124616148461,552.2489109331,522.677314902739
ENSMUSG00000058498,217.717517171131,197.311695085525,198.929629159001,66.0521413720289,82.3112827131857,62.7865412359761,95.9382993057053,111.60430952655,103.558496036804
ENSMUSG00000028936,3810.05655049479,3905.9662088359,3846.96253005491,4486.46467934627,4409.38415749623,4454.75656507057,2537.03502608421,2488.00641754878,2585.05453314513
ENSMUSG00000005045,90.055882102604,71.4751548524096,77.1965725094631,32.517977290845,51.0538335815962,36.0250646435929,77.5258984288528,95.2485055442107,79.1343224432184
ENSMUSG00000048706,490.854038713095,512.406391829246,522.561413910212,230.674401406932,220.885973863233,247.029014698922,408.949114212198,394.463507809357,343.89236419769
ENSMUSG00000083599,18.8028764829613,14.0936925061089,19.7939929511444,11.178054693728,7.29340479737089,8.23430048996408,17.4433271464919,15.393697865731,9.76966943743437
ENSMUSG00000083011,14.8443761707589,8.05353857491939,17.8145936560299,21.339922597117,11.4610646815828,15.4393134186827,4.8453686518033,4.81053058304094,7.8157355499475
ENSMUSG00000082678,16.8236263268601,14.0936925061089,13.8557950658011,3.04856037101672,10.4191497105298,1.02928756124551,0,8.6589550494737,2.93090083123031
ENSMUSG00000028931,108.858758585565,90.6023089678431,117.774258059309,147.347084599141,176.083630107954,153.363846625581,118.226995104,107.755885060117,119.189967136699
ENSMUSG00000070867,628.411924562127,630.189393487442,648.253269149979,1144.22632592161,1223.2081760162,1090.015527359,664.784579027413,641.724779777662,579.341397639858
ENSMUSG00000039577,44.5331285122767,46.3078468057865,50.4746820254182,96.5377450821961,106.275327047404,93.6651680733414,39.7320229447871,41.3705630141521,37.1247438622506
ENSMUSG00000047613,117.765384288021,102.682616830222,121.733056649538,105.683426195246,83.3531976842387,82.3430048996408,101.752741687869,105.831672826901,95.7427604868568
ENSMUSG00000029027,101.931383039211,90.6023089678431,108.866961231294,52.8417130976231,54.1795784947552,47.3472278172935,60.0825712823609,67.3474281625732,65.4567852308103
ENSMUSG00000039523,474.030412386234,427.844236792592,504.746820254182,524.352383814876,495.95152622122,478.618715979162,590.165901789642,562.83207821579,562.73295959622
ENSMUSG00000029028,452.258660669121,482.205622173298,460.210336114107,416.636584038952,532.418550208075,436.417925968096,494.227602483936,479.128846070878,478.713802434284
ENSMUSG00000078350,659.090301981695,633.209470453037,746.233534258143,638.165304332833,709.544095287082,582.576759664959,539.774067810887,507.992029569124,462.105364390646
ENSMUSG00000039492,16.8236263268601,10.0669232186492,12.8660954182439,16.2589886454225,7.29340479737089,8.23430048996408,6.78351611252462,9.62106116608189,2.93090083123031
ENSMUSG00000029029,160.319262644196,160.064079176523,190.022332330986,167.67082040592,151.077670802683,131.748807839425,196.721967263214,153.93697865731,147.522008505259
ENSMUSG00000029030,1435.94598825141,1388.22871185173,1551.84904736972,914.568111305016,814.777507363434,782.258546546588,1265.61029185102,1167.99682556234,1163.56762999843
ENSMUSG00000057751,164.277762956399,124.82984791125,136.578551362896,34.5503508715228,48.9700036394903,34.9957770823473,125.979584946886,106.793778943509,105.512429924291
ENSMUSG00000008575,1843.67152040826,1729.49740896394,1618.15892375605,1689.9186323336,1522.23777270841,1507.90627722467,1642.57997296132,1809.72160534,1761.47139956942
ENSMUSG00000038172,725.395182211085,766.092856939207,754.151131438601,1106.62741467907,1287.80690422149,1358.65958084407,1018.49649060905,1083.33148730082,1067.82486951158
ENSMUSG00000028483,273.136521541964,255.699849753691,259.301307659991,245.917203262015,283.400872126412,298.493392761198,300.412856411805,304.025532848188,347.800231972664
ENSMUSG00000028484,681.851678776859,708.711394592906,717.532244478984,1027.36484503263,1023.16050157403,1059.13690052163,862.475620020987,873.592353880235,885.132051031554
ENSMUSG00000028826,936.185323835862,918.10339754081,982.771750024319,1218.40796161635,1152.3579579846,1091.04481492024,1370.27025472997,1277.67692285567,1444.93410979654
ENSMUSG00000052407,30.6783774195684,27.1806926903529,35.6291873120599,23.3722961777949,30.2155341605365,30.8786268373653,40.7010966751477,45.2189874805849,46.894413299685
ENSMUSG00000028822,1573.50387410044,1521.1120983379,1587.47823468178,1228.56982951974,1153.39987295565,1041.63901198046,1100.86775768971,1008.28721020538,1086.3872414427
ENSMUSG00000037266,3858.54817931927,3933.14690152626,4136.94452678918,2803.65935454504,2906.94276923783,3247.40225572958,5016.89470207714,5161.69931560293,5281.48329787702
ENSMUSG00000028821,567.05516972299,586.90162364725,567.097898050287,416.636584038952,408.43066865277,365.397084242156,494.227602483936,526.272045784679,495.322240477923
ENSMUSG00000037242,2328.58780865305,2339.55295601408,2321.83537316924,2335.19724419881,2809.00276195885,2649.38618264594,5609.96782505786,5127.06349540504,5250.22035567723
ENSMUSG00000028487,225.634517795535,185.231387223146,207.836925987016,353.633003037939,484.490461539638,498.175179642827,130.824953598689,136.619068558363,129.936603517877
ENSMUSG00000038070,270.167646307812,291.940773340828,303.837791800066,252.014324004049,250.059593052716,288.200517148743,223.856031713312,219.360194586667,219.817562342273
ENSMUSG00000083139,19.7925015610119,32.2141542996775,31.670388721831,48.7769659362675,40.6346838710664,39.1129273273294,35.8557280233444,30.787395731462,35.1708099747637
ENSMUSG00000029047,73.232255775744,76.5086164617342,86.1038693374781,151.411831760497,168.790225310583,160.5688595543,145.361059554099,103.907460593684,142.637173786542
ENSMUSG00000029048,1252.86534881205,1218.09770945656,1204.46447107714,1621.83411738089,1502.4413882584,1506.87698966343,1259.79584946886,1091.99044235029,1188.96877053576
ENSMUSG00000029049,37.6057529659226,34.2275389434074,39.5879859022888,24.3884829681338,29.1736191894836,25.7321890311378,27.1340644500985,26.9389712650293,33.2168760872769
ENSMUSG00000028809,2126.70429273073,2257.00418562116,2166.45252850275,2660.37701710726,2809.00276195885,2724.52417461687,1856.74526737102,1884.76588243544,1873.82259809991
ENSMUSG00000029050,2429.52956661421,2429.14857266006,2300.06198092298,1042.60764688772,1240.9207305241,1115.74771639013,1489.46632356433,1442.19706879567,1445.91107674029
ENSMUSG00000073684,350.32727762991,361.402543549507,338.477279464569,208.318292019476,247.97576311061,235.706851525222,252.928243624132,242.450741385263,265.735008698215
ENSMUSG00000066113,136.568260770982,118.789693980061,142.51674924824,56.9064602589788,66.682558147391,56.6108158685031,69.7733085859675,62.5368975795323,43.9635124684547
ENSMUSG00000059713,519.553165976562,481.198929851433,543.345106508913,286.564674875572,357.376835071174,321.137719108599,435.114104931936,410.819311791696,394.694645272349
ENSMUSG00000070934,1227.13509678274,1233.19809428453,1239.10395874164,1436.88812153921,1352.40563242677,1295.8730396081,1091.1770203861,1084.29359341743,1173.33729943587
ENSMUSG00000038047,184.07026451741,205.365233660444,173.197438322513,561.951295057415,568.885574194929,584.63533478745,227.732326634755,230.905467985965,232.518132610938
ENSMUSG00000028803,51.4605040586309,51.3413084151111,61.3613781485476,10.1618679033891,9.37723473947686,8.23430048996408,96.907373036066,96.2106116608188,66.4337521745537
ENSMUSG00000028494,7988.25363002439,8387.76042577854,8017.55684486103,4029.18062369376,3900.92965162237,4113.03309473706,8100.48731208476,6674.130130911,7981.81993038388
ENSMUSG00000083678,86.0973817904017,80.5353857491939,85.1141696899209,119.910041259991,131.281286352676,136.895245645653,119.196068834361,147.202235841053,156.31471099895
ENSMUSG00000038024,874.828568996725,806.360549813804,992.668746499891,748.929664479774,871.040915800295,897.538753406085,1072.76461950925,1046.77145486971,1110.81141503629
ENSMUSG00000028690,108.858758585565,105.702693795817,93.0317668703786,143.282337437786,142.742351034259,139.983108329389,193.814746072132,174.141207106082,206.140025129865
ENSMUSG00000028495,1415.16386161235,1381.18186559867,1637.9529167072,2107.57140316289,1996.30908453752,2271.63764766884,1304.37324106545,1217.06423750936,1250.5176879916
ENSMUSG00000038007,1.97925015610119,0,0.989699647557219,2.03237358067781,0,4.11715024498204,35.8557280233444,32.7116079646784,48.8483471871719
ENSMUSG00000028689,30.6783774195684,26.174000368488,33.6497880169455,90.4406243401627,64.598728205285,64.8451163584671,19.3814746072132,27.9010773816375,33.2168760872769
ENSMUSG00000028676,788.731187206323,827.501088572967,727.429240954556,1083.25511850127,1155.48370289776,1301.01947741432,733.588813883019,844.729170381989,753.24151362619
ENSMUSG00000028675,875.818194074776,859.715242872645,804.625813464019,776.366707818925,816.86133730554,851.220813150037,1183.23902477037,1288.26009013836,1282.75759713513
ENSMUSG00000028673,1350.83823153906,1211.0508632035,1364.79581398141,931.843286740777,877.292405626613,904.743766334803,877.011725976397,774.495423869592,854.846075775507
ENSMUSG00000033985,66.3048802293898,66.4416932430849,52.4540813205326,71.1330753237235,70.8502180316029,75.1379919709222,61.0516450127216,54.8400486466667,71.3185868932709
ENSMUSG00000028496,640.287425498734,646.296470637281,582.933092411202,734.703049415029,681.412391068652,684.476228228264,488.413160101773,499.33307451965,499.230108252896
ENSMUSG00000028672,367.15090395677,304.021081203207,337.487579817012,402.409968974207,375.089389579074,352.016345945964,516.516298282232,446.417238106199,542.216653777608
ENSMUSG00000028671,54.4293792927827,41.2743851964619,53.4437809680898,168.687007196258,172.957885194795,157.480996870563,256.804538545575,238.602316918831,226.656330948477
ENSMUSG00000028688,133.59938553683,161.070771498388,153.403445371369,136.169029905413,146.910010918471,154.393134186827,120.165142564722,122.18747680924,126.028735742903
ENSMUSG00000028670,665.028052449999,574.821315784871,666.067862806009,561.951295057415,626.190897602844,509.497342816528,573.691648373511,536.855213067369,565.66386042745
ENSMUSG00000028669,227.613767951637,196.30500276366,204.867827044344,329.244520069806,282.358957155359,293.34695495497,244.206580050886,226.094937402924,219.817562342273
ENSMUSG00000028687,50.4708789805803,42.2810775183268,62.3510777961048,50.8093395169453,41.6765988421194,44.2593651335569,79.4640458895741,70.2337465123978,79.1343224432184
ENSMUSG00000043155,6.92737554635416,6.04015393118954,8.90729682801497,13.2104282744058,14.5868095947418,15.4393134186827,62.9897924734429,49.0674119470176,48.8483471871719
ENSMUSG00000028668,816.44068939174,810.387319101263,740.2953363728,1038.54289972636,1083.5915698951,1020.0239731943,983.60983631607,967.878753307838,1015.06865454943
ENSMUSG00000038368,417.621782937351,429.857621436322,437.447244220291,540.611372460298,601.184938297572,620.660399431043,597.918491632527,584.960518897779,576.410496808628
ENSMUSG00000059291,2190.04029772596,2355.66003316392,2254.53579713535,2289.46883863356,2574.57189347192,2289.13553621001,1376.08469711214,1408.52335471439,1429.30263869665
ENSMUSG00000007872,1371.62035817812,1322.79371093051,1375.68251010453,1923.64159411155,1732.70459686111,1671.56299946271,258.742686006296,206.852815070761,218.84059539853
ENSMUSG00000018983,5.93775046830356,4.02676928745969,5.93819788534332,33.5341640811839,28.1317042184306,34.9957770823473,17.4433271464919,15.393697865731,30.2859752560465
ENSMUSG00000028684,444.341660044717,459.051698770405,489.901325540824,352.616816247601,362.586409926438,346.869908139737,521.361666934035,495.484650053217,573.479595977397
ENSMUSG00000036995,333.50365130305,322.141542996775,351.343374882813,182.913622261003,233.388953515868,231.58970128024,146.33013328446,178.951737689123,165.107413492641
ENSMUSG00000001604,99.95213288311,83.5554627147886,86.1038693374781,3.04856037101672,7.29340479737089,3.08786268373653,26.1649907197378,33.6737140812866,51.7792480184022
ENSMUSG00000046861,531.428666913169,565.761084888087,568.087597697844,348.552069086245,371.963644665915,297.464105199952,582.413311946756,576.301563848305,505.091909915357
ENSMUSG00000051351,432.46615910811,354.355697296453,413.694452678918,253.030510794388,265.688317618511,252.17545250515,374.062459919215,373.297173243977,382.971041947427
ENSMUSG00000066037,1031.18933132872,1072.12732278614,1037.20523063997,1188.93854469652,1268.01051977148,1360.71815596656,956.475771865971,995.779830689475,1111.78838198003
ENSMUSG00000008489,24.7406269512648,25.1673080466231,21.7733922462588,24.3884829681338,28.1317042184306,27.7907641536288,38.7629492144264,45.2189874805849,33.2168760872769
ENSMUSG00000100863,47.5020037464285,35.2342312652723,51.4643816729754,28.4532301294894,45.8442587263313,43.2300775723114,37.7938754840657,36.5600324311112,42.0095785809678
ENSMUSG00000054000,132.60976045878,117.783001658196,105.897862288622,57.9226470493177,61.4729832921261,58.6693909909941,64.9279399341642,61.5747914629241,75.2264546682447
ENSMUSG00000028578,98.9625078050594,108.722770761412,91.0523675752642,129.055722373041,120.862136642146,116.309494420743,99.814594227148,111.60430952655,113.328165474239
ENSMUSG00000028577,1076.71208491905,1084.20763064852,1015.43183839371,1355.5931783121,1263.84285988727,1340.13240474165,1618.3531297023,1606.71721473567,1697.96854822609
ENSMUSG00000028576,381.005655049479,376.502928377481,357.281572768156,218.480159922865,231.305123573763,245.999727137677,251.959169893772,233.79178633579,264.758041754471
ENSMUSG00000028677,675.913928308556,669.450394040174,681.903057166924,518.255263072842,531.376635237022,489.940879152863,484.53686518033,474.318315487837,468.94413299685
ENSMUSG00000028664,670.965802918303,682.537394224418,657.160565977994,573.129349751143,609.520258065996,528.024518918947,306.227298793968,356.941369261638,327.283926154051
ENSMUSG00000060862,212.769391780878,201.338464372985,222.682420700374,270.305686230149,269.855977502723,230.560413718994,293.62934029928,307.87395731462,260.850173979498
ENSMUSG00000080806,8.90662570245535,6.04015393118954,0.989699647557219,10.1618679033891,14.5868095947418,7.20501292871857,9.6907373036066,8.6589550494737,10.7466363811778
ENSMUSG00000036856,53.4397542147321,50.3346160932462,43.5467844925177,347.535882295906,286.526617039571,294.376242516216,42.639244135869,50.0295180636258,39.0786777497375
ENSMUSG00000006699,3786.30554862157,3718.72143696903,3706.42518010179,3606.44691891278,3593.56473516174,3987.46001226511,3485.75820810729,3543.43682746796,3484.84108833284
ENSMUSG00000023433,70.2633805415922,77.5153087835991,75.2171732143487,64.0197677913511,62.514898263179,73.0794168484312,41.6701704055084,37.5221385477194,42.0095785809678
ENSMUSG00000028573,321.628150366443,351.335620330858,325.611184046325,257.095257955743,236.514698429027,253.204740066395,302.351003872526,330.964504113217,296.020983954261
ENSMUSG00000028572,3.95850031220238,6.04015393118954,3.95879859022888,12.1942414840669,5.20957485526492,15.4393134186827,14.5361059554099,24.0526529152047,15.631471099895
ENSMUSG00000028538,304.804524039583,305.027773525072,294.930494972051,410.539463296918,347.999600331697,347.899195700982,357.588206503083,352.130838678597,387.855876666144
ENSMUSG00000052914,503.719164727752,499.319391645002,494.84982377861,202.221171277442,221.927888834286,223.355400790276,461.279095651674,512.802560152164,522.677314902739
ENSMUSG00000015224,112.817258897768,117.783001658196,123.712455944652,17.2751754357614,21.8802143921127,23.6736139086467,60.0825712823609,71.1958526290059,86.9500579931659
ENSMUSG00000084159,145.474886473437,145.970386670414,131.63005312511,202.221171277442,192.754269644802,201.74036200412,163.773460430952,135.656962441755,131.890537405364
ENSMUSG00000033326,1573.50387410044,1593.59394551217,1617.1692241085,1119.83784295348,1352.40563242677,1303.07805253682,1655.17793145601,1540.33189268971,1589.52521747057
ENSMUSG00000033295,14.8443761707589,15.1003848279738,9.89699647557219,2.03237358067781,0,2.05857512249102,11.6288847643279,10.5831672826901,7.8157355499475
ENSMUSG00000059939,221.676017483333,209.392002947904,246.435212241748,406.474716135563,376.131304550127,399.363573763258,228.701400365116,211.663345653801,207.116992073609
ENSMUSG00000028565,1365.68260770982,1215.07763249096,1219.30996579049,1933.80346201494,1826.47694425588,1742.58384118865,1020.43463806977,933.242933109943,924.210728781291
ENSMUSG00000033253,901.548446104091,809.380626779398,922.400071523329,815.997992642142,917.927089497679,922.241654875977,908.991159078299,865.89550494737,784.50445582598
ENSMUSG00000028563,156.360762331994,159.057386854658,164.290141494498,237.787708939304,191.712354673749,191.447486391665,209.319925757903,215.511770120234,203.209124298635
ENSMUSG00000006392,340.431026849404,375.496236055616,329.569982636554,432.895572684374,459.484502234366,455.974389631761,388.598565874625,405.046675092047,418.141851922191
ENSMUSG00000006390,953.998575240773,882.869166275538,951.101361302488,943.021341434505,924.178579323997,910.919491702276,1001.05316346256,986.158769523393,1043.40069591799
ENSMUSG00000006398,71.2530056196428,73.4885394961394,80.1656714521348,340.422574763534,360.502579984333,300.551967883689,109.505331530755,84.6653382615206,117.236033249212
ENSMUSG00000041936,3329.0987625622,3507.31604937739,3522.34104565614,1968.35381288646,2313.05123573763,1993.73000613255,4554.6465326951,4223.64585190995,3775.00027062464
ENSMUSG00000035692,469.082286995982,635.222855096767,488.911625893266,12.1942414840669,10.4191497105298,16.4686009799282,1095.05331530755,850.501807081639,807.951662475822
ENSMUSG00000078486,80.1596313220981,79.5286934273289,83.1347703948064,28.4532301294894,30.2155341605365,40.1422148885749,84.3094145413774,71.1958526290059,61.5489174558365
ENSMUSG00000095567,789.720812284374,822.467626963642,727.429240954556,1085.28749208195,1036.70539619772,1096.19125272647,814.991007233315,754.29119542082,826.514034406948
ENSMUSG00000028729,603.671297610862,622.135854912523,577.984594173416,766.204839915536,821.028997189752,822.400761435163,494.227602483936,505.105711219299,508.022810746587
ENSMUSG00000084133,3.95850031220238,0,0.989699647557219,20.3237358067781,10.4191497105298,15.4393134186827,2.90722119108198,4.81053058304094,2.93090083123031
ENSMUSG00000028645,2654.17445933169,2502.6371121562,2903.77876593288,3941.78855972462,2997.58937171944,2913.91308588604,2976.02542593759,2463.95376463357,2709.12933500055
ENSMUSG00000045268,102.921008117262,108.722770761412,117.774258059309,88.4082507594849,96.8980923079275,90.5773053896049,161.83531297023,146.240129724445,156.31471099895
ENSMUSG00000061859,216.72789209308,204.358541338579,199.919328806558,74.1816356947402,98.9819222500335,100.87018100206,133.732174789771,137.581174674971,135.798405180338
ENSMUSG00000028643,171.205138502753,146.977078992279,179.135636207857,147.347084599141,101.065752192139,101.899468563306,127.917732407607,124.111689042456,140.683239899055
ENSMUSG00000078584,211.779766702827,206.371925982309,207.836925987016,387.167167119123,335.496620679061,348.928483262228,320.763404749378,313.646594014269,296.020983954261
ENSMUSG00000028560,312.721524663988,303.014388881342,300.868692857395,509.109581959792,543.879614889658,556.844570633821,414.763556594362,371.372961010761,419.118818865934
ENSMUSG00000028641,923.320197821204,976.491552208976,1065.90652041913,1328.15613497295,1332.60924797677,1223.82291032091,888.640610740725,837.032321449124,837.260670788125
ENSMUSG00000028639,2837.25509877105,2835.85227069349,3050.25431377135,5782.10283702838,6252.53174128896,5930.75492789663,2988.62338443227,2805.50143602948,2908.43059152421
ENSMUSG00000060288,32.6576275756696,49.3279237713812,43.5467844925177,66.0521413720289,63.556813234232,74.1087044096767,48.453686518033,46.181093597193,37.1247438622506
ENSMUSG00000028556,1799.13839189598,1854.32725687519,1760.67567300429,1754.95458691529,2001.51865939278,2060.63369761351,1488.49724983397,1598.0582596862,1553.37744055206
ENSMUSG00000028549,73.232255775744,51.3413084151111,45.5261837876321,69.1007017430456,79.1855378000268,65.8744039197126,52.3299814394756,43.2947752473685,58.6180166246062
ENSMUSG00000035305,153.391887097842,143.957002026684,177.156236912742,105.683426195246,132.323201323729,117.338781981988,88.18570946282,86.589550494737,67.4107191182972
ENSMUSG00000081553,10.8858758585565,20.1338464372985,24.7424911889305,23.3722961777949,21.8802143921127,15.4393134186827,20.3505483375739,15.393697865731,21.4932727623556
ENSMUSG00000028637,20.7821266390625,21.1405387591634,31.670388721831,21.339922597117,19.7963844500067,16.4686009799282,26.1649907197378,19.2421223321638,23.4472066498425
ENSMUSG00000083836,11.8755009366071,7.04684625305446,6.92789753290054,23.3722961777949,20.8382994210597,30.8786268373653,19.3814746072132,13.4694856325146,8.79270249369093
ENSMUSG00000028636,85.1077567123511,71.4751548524096,88.0832686325925,102.63486582423,111.484901902669,93.6651680733414,196.721967263214,160.671721473567,166.084380436384
ENSMUSG00000070806,14.8443761707589,13.087000184244,7.91759718045776,3.04856037101672,15.6287245657948,5.14643780622755,13.5670322250492,12.5073795159065,15.631471099895
ENSMUSG00000087385,77.1907560879463,95.6357705771677,76.2068728619059,46.7445923555897,55.2214934658082,42.2007900110659,114.350700182558,123.149582925848,121.143901024186
ENSMUSG00000028532,221.676017483333,189.258156510606,196.950229863887,548.74086678301,639.735792226532,622.718974553534,231.608621556198,240.526529152047,241.310835104629
ENSMUSG00000035275,25.7302520293154,19.1271541154335,24.7424911889305,18.2913622261003,10.4191497105298,14.4100258574371,24.2268432590165,16.3558039823392,9.76966943743437
ENSMUSG00000028530,6291.04662116762,6087.46847031719,6130.19961696942,5563.62267710551,5785.75383425722,5876.20268715062,5682.64835483491,5778.40933634878,5594.11271987492
ENSMUSG00000032998,811.492564001487,833.541242504157,841.244700423636,730.638302253674,741.843459389725,797.69785996527,741.341403725905,730.238542505615,755.195447513677
ENSMUSG00000028634,284.02239740052,253.686465109961,280.085000258693,374.972925635057,507.412590902803,416.861462304432,213.196220679345,210.701239537193,212.001826792326
ENSMUSG00000028527,170.215513424702,121.809770945656,151.424046076255,298.758916359639,316.742151200107,311.87413105739,406.041893021116,356.941369261638,415.210951090961
ENSMUSG00000052135,43.5435034342261,50.3346160932462,46.5158834351893,24.3884829681338,35.4251090158015,17.4978885411737,52.3299814394756,39.4463507809357,40.0556446934809
ENSMUSG00000000085,560.127794176636,537.573699875869,564.128799107615,306.88841068235,328.20321588169,355.104208629701,472.907980416002,457.00040538889,454.289628840698
ENSMUSG00000028633,1128.17258897768,1120.44855423566,1123.30909997744,1708.2099945597,1676.44118842425,1853.74689780316,1162.88847643279,1032.33986312059,1034.6079934243
ENSMUSG00000035212,1191.50859397291,1271.4524025154,1357.8679164485,749.945851270113,707.460265344976,720.501292871857,696.764012129314,690.792191724679,747.379711963729
ENSMUSG00000041025,563.096669410788,555.694161669438,593.819788534332,416.636584038952,489.700036394903,418.920037426923,470.969832955281,454.114087039065,477.736835490541
ENSMUSG00000028737,136.568260770982,115.769617014466,139.547650305568,256.079071165404,197.963844500067,201.74036200412,488.413160101773,415.629842374737,483.598637153001
ENSMUSG00000032897,206.831641312574,214.425464557229,183.094434798086,161.573699663886,163.580650455319,164.686009799282,182.185861307804,231.867574102573,202.232157354891
ENSMUSG00000028629,251.364769824851,251.673080466231,267.218904840449,145.314711018464,188.58660976059,171.891022728,198.660114723935,180.875949922339,187.57765319874
ENSMUSG00000064141,15.8340012488095,24.1606157247582,19.7939929511444,14.2266150647447,22.9221293631657,16.4686009799282,14.5361059554099,15.393697865731,9.76966943743437
ENSMUSG00000032870,739.249933303794,716.764933167825,778.893622627532,838.354102029598,875.208575684507,783.287834107833,690.94956974715,681.171130558597,682.899893676662
