GeneID,GeneSymbol,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000021963,Sap18,0.084891750054664,0.0934502519551501,NA,0.363066354207254,0.445260899600246
ENSMUSG00000021965,Ska3,2.52382368956793,0.229313796732888,NA,4.61447712991e-29,4.21108164529411e-28
ENSMUSG00000021967,Mrpl57,0.553203650182344,0.110344733282428,NA,3.5515606871283e-07,1.08162742582412e-06
ENSMUSG00000021969,Zdhhc20,0.0199133660445042,0.0594044125466722,NA,0.736550279291163,0.790043889671594
ENSMUSG00000021972,Hmbox1,-0.0518788763765481,0.0869397417336079,NA,0.546022745498253,0.624414924387062
ENSMUSG00000021973,Micu2,-0.766515475738635,0.0720843534783046,NA,1.00620337216045e-26,8.44604294521764e-26
ENSMUSG00000021975,Ints9,0.129115526083835,0.0915080198025665,NA,0.158580222725361,0.218752622821929
ENSMUSG00000021978,Extl3,0.404616301045144,0.0558492198621475,NA,3.51783751794451e-13,1.617935533172e-12
ENSMUSG00000021981,Cab39l,0.5206543878153,0.083951689975354,NA,3.92203329758517e-10,1.50326938582301e-09
ENSMUSG00000021982,Cdadc1,-0.060689078885566,0.0894188907247172,NA,0.495779312937948,0.576597625994052
ENSMUSG00000021987,Mtmr6,0.0922655895429016,0.0634665126784848,NA,0.144574872917674,0.201734787333277
ENSMUSG00000021990,Spata13,-1.58740321785479,0.647199603438542,NA,0.00207722819365512,0.00415966359931429
ENSMUSG00000021993,Mipep,0.806411323996175,0.127404541624894,NA,1.11474441849031e-10,4.42605752310971e-10
ENSMUSG00000021994,Wnt5a,-0.170380948979598,0.0802410041237019,NA,0.0324057494795702,0.0527998400421413
ENSMUSG00000021996,Esd,0.199746880366511,0.0640108605573613,NA,0.00172232321466794,0.00349302377840848
ENSMUSG00000022000,Zc3h13,0.262146965051492,0.0597311791920622,NA,1.04780874185551e-05,2.79774441670579e-05
ENSMUSG00000022003,Slc25a30,0.67308384418287,0.0873295479247457,NA,7.18350963062778e-15,3.6493164885756e-14
ENSMUSG00000022008,Gpalpp1,-0.488355152635116,0.0765611217898524,NA,1.29168265041306e-10,5.10519072879931e-10
ENSMUSG00000022009,Nufip1,0.179988287458775,0.100436630386579,NA,0.069936417645186,0.105875399882967
ENSMUSG00000022010,Tsc22d1,0.719394842119861,0.0509065877658041,NA,1.57483828494662e-45,2.27207936096461e-44
ENSMUSG00000022012,Enox1,-0.179370783482823,0.119316040342248,NA,0.125871635339011,0.178463093158838
ENSMUSG00000022013,Dnajc15,0.348278220946416,0.102338110347276,NA,0.000564347905385622,0.0012244810701717
ENSMUSG00000022016,Akap11,1.40236589201115,0.0554289262740895,NA,5.54721447786948e-142,3.98683672796555e-140
ENSMUSG00000022018,Rgcc,1.59517768006064,0.485774928570834,NA,0.000149842672541509,0.000351781141138961
ENSMUSG00000022019,Tdrd3,0.161473190976533,0.0796396553459238,NA,0.0411540669470808,0.0656881412451819
ENSMUSG00000022020,Naa16,0.555021588475325,0.0966439822897657,NA,5.96300803345154e-09,2.1078665750161e-08
ENSMUSG00000022021,Diaph3,1.60471728704227,0.136124564019093,NA,7.32026743390712e-33,7.4863535015879e-32
ENSMUSG00000022022,Mtrf1,-0.517632381267068,0.198422202813788,NA,0.00607917290146639,0.0112802832327507
ENSMUSG00000022023,Wbp4,-0.218274528026133,0.0852739203518235,NA,0.00940212563170769,0.0169168840969212
ENSMUSG00000022024,Sugt1,-0.0384558634608278,0.0691207392739561,NA,0.577342072704765,0.652669394455169
ENSMUSG00000022031,Elp3,0.122872411692087,0.0584385707647519,NA,0.034826798262875,0.0563150591713632
ENSMUSG00000022032,Scara5,1.352197190391,0.04618461970633,NA,7.32382098083797e-188,8.27697913167747e-186
ENSMUSG00000022033,Pbk,3.26846411026993,0.192446097083772,NA,1.70997275774854e-65,3.77209832105322e-64
ENSMUSG00000022034,Esco2,3.74062120514135,0.250841228869286,NA,5.73662960851391e-51,9.16685198508023e-50
ENSMUSG00000022035,Ccdc25,0.319356554369997,0.0839913490775403,NA,0.000125301598229519,0.000297126915917224
ENSMUSG00000022037,Clu,-1.91747393862424,0.0684718658702796,NA,1.8224668020751e-173,1.7764495153227e-171
ENSMUSG00000022040,Ephx2,2.30784406794284,0.102793039200653,NA,1.60997392922542e-112,8.15232253253233e-111
ENSMUSG00000022041,Chrna2,0.980656382139714,0.402460222229059,NA,0.00424168172863167,0.0080743644867252
ENSMUSG00000022043,Trim35,-0.197223027886746,0.0512681386063377,NA,0.000112180827809213,0.00026776433892141
ENSMUSG00000022048,Dpysl2,-0.680742581058804,0.109310987810489,NA,2.47996808320214e-10,9.64528235052882e-10
ENSMUSG00000022051,Bnip3l,0.169779044085305,0.0602905666884397,NA,0.00469304597181348,0.0088729233817921
ENSMUSG00000022052,Ppp2r2a,0.534892397825189,0.0595650083103983,NA,1.85659973494408e-19,1.17514324132256e-18
ENSMUSG00000022053,Ebf2,1.83831765832284,0.246453084606049,NA,1.37184251117177e-14,6.85525658578498e-14
ENSMUSG00000022057,Adamdec1,-2.42176296130673,0.422543649422893,NA,1.35714259729785e-09,5.00302893513833e-09
ENSMUSG00000022064,Pibf1,0.161943448394203,0.147912151856099,NA,0.261432836148939,0.337106780701022
ENSMUSG00000022070,Bora,1.90997365287178,0.165772725007836,NA,1.40889870613889e-31,1.39158861437252e-30
ENSMUSG00000022074,Tnfrsf10b,0.158546747383317,0.102363441892406,NA,0.116933603074472,0.167250226847897
ENSMUSG00000022075,Rhobtb2,-0.539536486125099,0.101419227910049,NA,7.17730540902725e-08,2.31132056905201e-07
ENSMUSG00000022089,Bin3,-0.336493979614612,0.10217577900827,NA,0.000843973199861713,0.00178210208841637
ENSMUSG00000022090,Pdlim2,-1.6414196448442,0.081550119054147,NA,5.87469856269665e-91,2.01810129479773e-89
ENSMUSG00000022091,Sorbs3,-1.47795740942093,0.0677302292087633,NA,2.34278706293213e-106,1.08744366171099e-104
ENSMUSG00000022092,Ppp3cc,0.512581508820736,0.144807364577556,NA,0.000277756608218999,0.000627719469900523
ENSMUSG00000022094,Slc39a14,1.85823282434808,0.0591311581414594,NA,1.16495382786681e-217,1.68227962031581e-215
ENSMUSG00000022095,Fhip2b,-0.386117464715978,0.0888453719978407,NA,1.18547560307707e-05,3.14700893712171e-05
ENSMUSG00000022096,Hr,0.411314058303148,0.264593655973245,NA,0.0892014309921537,0.131516876323845
ENSMUSG00000022098,Bmp1,0.25243414575739,0.0534091215571048,NA,1.51315163536588e-06,4.37020609354932e-06
ENSMUSG00000022099,Dmtn,-1.29711752210058,0.437936022480681,NA,0.000651417731346859,0.00139976728273431
ENSMUSG00000022100,Xpo7,0.250114536961705,0.0618957746435709,NA,4.91238891873931e-05,0.000122405524167852
ENSMUSG00000022105,Rb1,0.601135019256248,0.096532779697771,NA,2.96488677192532e-10,1.14513061156383e-09
ENSMUSG00000022106,Rcbtb2,-0.675114658043184,0.0894395144075507,NA,2.6541671060263e-14,1.30252958419088e-13
ENSMUSG00000022108,Itm2b,-1.08131724160908,0.0378226266820686,NA,1.53417540584295e-180,1.58456951188918e-178
ENSMUSG00000022109,Med4,0.124536486802913,0.100489976233404,NA,0.210151581399021,0.279223382475646
ENSMUSG00000022110,Sucla2,0.153063967421567,0.0753142908179939,NA,0.0408331773606552,0.0652226786272817
ENSMUSG00000022111,Uchl3,0.911759484610457,0.127502687272684,NA,3.28738886614375e-13,1.51552222158965e-12
ENSMUSG00000022114,Spry2,0.144660878966597,0.103857619625737,NA,0.164592143103716,0.225708174082965
ENSMUSG00000022119,Rbm26,0.462643685081484,0.065488990157401,NA,1.23276891992369e-12,5.48069101343496e-12
ENSMUSG00000022120,Obi1,-0.0687415999604695,0.146316166159719,NA,0.629544285646772,0.699115115276777
ENSMUSG00000022124,Fbxl3,-1.26146052392121,0.0776889835082659,NA,6.17024943945121e-60,1.21657661514135e-58
ENSMUSG00000022125,Cln5,-1.19685576237648,0.0804917016245295,NA,1.32505499196338e-50,2.09802615783358e-49
ENSMUSG00000022130,Tgds,0.486481759210407,0.100538004851679,NA,9.7937756274839e-07,2.86923935549037e-06
ENSMUSG00000022131,Gpr180,0.642210261994272,0.0809203416509632,NA,1.22862632989063e-15,6.49107596238965e-15
ENSMUSG00000022136,Dnajc3,0.372045347629355,0.0654854599869096,NA,1.12735268589431e-08,3.90022016175856e-08
ENSMUSG00000022139,Mbnl2,0.451361419476647,0.0531871324453883,NA,1.65182951856597e-17,9.58405251917965e-17
ENSMUSG00000022141,Nipbl,0.0438893886573574,0.0535962995702035,NA,0.411966357029609,0.494537200141147
ENSMUSG00000022142,Nup155,0.603041161020119,0.0570450571881951,NA,2.54287841017496e-26,2.10614613303711e-25
ENSMUSG00000022144,Gdnf,-2.89608269343638,0.165209024660501,NA,1.1215475608541e-69,2.695170378903e-68
ENSMUSG00000022146,Osmr,-0.0484137413527768,0.0408284938307711,NA,0.217602449927921,0.287774765460516
ENSMUSG00000022148,Fyb1,-3.76046646309829,0.582025942773827,NA,2.56110883370618e-11,1.05557752036156e-10
ENSMUSG00000022150,Dab2,-1.57549731640748,0.0665319432221245,NA,9.79186336610679e-125,5.85110732022228e-123
ENSMUSG00000022151,Ttc33,-0.614125765388221,0.0988043986859651,NA,3.08580759298529e-10,1.19094915170004e-09
ENSMUSG00000022159,Rab2b,-0.634550810835402,0.205728408911295,NA,0.00113840230254,0.00236446070963243
ENSMUSG00000022160,Mettl3,0.1555884318592,0.113532501909046,NA,0.164414778681627,0.225542453564281
ENSMUSG00000022174,Dad1,0.611093239868562,0.0806250902288089,NA,2.12445328165088e-14,1.04884372841491e-13
ENSMUSG00000022175,Lrp10,-0.356553921694154,0.0568968736254962,NA,3.11573635113621e-10,1.2022024772964e-09
ENSMUSG00000022177,Haus4,0.111146627210986,0.201167759726851,NA,0.562716552808056,0.639083664188269
ENSMUSG00000022178,Ajuba,-1.64199548053948,0.107570608667814,NA,2.16120766951603e-53,3.69585469449254e-52
ENSMUSG00000022179,4931414P19Rik,-0.191061652828913,0.15337461643913,NA,0.197908996518342,0.265193800206361
ENSMUSG00000022184,Fbxo4,-0.283394686983636,0.0945964777616589,NA,0.00232461901761968,0.00462020621878381
ENSMUSG00000022185,Acin1,0.0251550997592835,0.0473781879266293,NA,0.598052645171543,0.671061367439502
ENSMUSG00000022186,Oxct1,0.185453363995714,0.0449541007375191,NA,3.51442679789753e-05,8.90511784565554e-05
ENSMUSG00000022191,Drosha,0.176157707199353,0.0581385986897928,NA,0.00235906997849155,0.00467854213943976
ENSMUSG00000022193,Psmb5,0.0876828991826717,0.100224891022491,NA,0.375919533717944,0.458471024630266
ENSMUSG00000022194,Pabpn1,0.135682505405061,0.0829862120191219,NA,0.0995738125678412,0.145081575187598
ENSMUSG00000022195,6030458C11Rik,0.537171542687542,0.071970587112126,NA,5.77646796966384e-14,2.78140767072792e-13
ENSMUSG00000022197,Pdzd2,1.63104631682994,0.144293668565574,NA,2.39519247936701e-30,2.28473528490569e-29
ENSMUSG00000022199,Slc22a17,-0.316802505690378,0.160766608894563,NA,0.0415336987172905,0.0661857121891145
ENSMUSG00000022200,Golph3,0.225597304161446,0.0524299989906348,NA,1.58539678623713e-05,4.15630329099922e-05
ENSMUSG00000022201,Zfr,-0.207822244630369,0.0544973468962627,NA,0.00012713123304004,0.000301373873003871
ENSMUSG00000022204,Ngdn,-0.167390948676705,0.0929749928084045,NA,0.0675533258255201,0.102746408189469
ENSMUSG00000022205,Sub1,0.49226201252731,0.0670837410414823,NA,1.58666938169769e-13,7.44455345275484e-13
ENSMUSG00000022206,Npr3,-1.75301162809711,0.123761703874815,NA,2.21932172382728e-46,3.24695512240246e-45
ENSMUSG00000022210,Dhrs4,-0.321910411638594,0.129027126134791,NA,0.0108199885019982,0.0192701314008409
ENSMUSG00000022211,Carmil3,-1.22832066359026,0.186203895515249,NA,9.97553011670748e-12,4.21735884250935e-11
ENSMUSG00000022214,Dcaf11,-0.146602993196314,0.0827150825208705,NA,0.0737490237963545,0.111140185054396
ENSMUSG00000022216,Psme1,-1.20157185475371,0.0735173679916302,NA,1.38910085261477e-60,2.79540863192e-59
ENSMUSG00000022217,Emc9,0.422579975510276,0.150057216513559,NA,0.00377104228869991,0.00724746463765419
ENSMUSG00000022221,Ripk3,0.782330082429766,0.0987195810553967,NA,1.05668858154395e-15,5.60357535455948e-15
ENSMUSG00000022228,Zscan26,-0.408566367187624,0.0757696921430023,NA,5.59124753272165e-08,1.81668951084014e-07
ENSMUSG00000022231,Sema5a,1.21469269298219,0.16252545103851,NA,1.89683979042844e-14,9.38848409124784e-14
ENSMUSG00000022234,Cct5,0.473749430370098,0.0454322103008347,NA,1.39106312807676e-25,1.12118969227314e-24
ENSMUSG00000022235,Cmbl,0.64198135554403,0.621676976272049,NA,0.113899921043583,0.163300530299294
ENSMUSG00000022236,Ropn1l,-1.18719274593153,0.356476264343345,NA,0.000200140390537706,0.000460585735698107
ENSMUSG00000022241,Tars1,0.27192875183647,0.0533243838319525,NA,3.12201412790067e-07,9.56599849484064e-07
ENSMUSG00000022244,Amacr,0.643566173827486,0.103252860625644,NA,2.7045049847144e-10,1.0479368879902e-09
ENSMUSG00000022246,Rai14,-0.222275984284049,0.0568268628738514,NA,8.57251744555851e-05,0.000207604009442439
ENSMUSG00000022247,Brix1,0.36026439538197,0.0660258073372276,NA,4.11546473256855e-08,1.35410945082572e-07
ENSMUSG00000022248,Rad1,0.0817229660708672,0.12716600176158,NA,0.513096230798472,0.592847000706251
ENSMUSG00000022253,Nadk2,0.533082811811047,0.192411265139934,NA,0.00368382006188913,0.0070929453932374
ENSMUSG00000022255,Mtdh,0.178825039509961,0.0547155388148345,NA,0.00115552782515369,0.00239617231233837
ENSMUSG00000022257,Laptm4b,-0.207115229395798,0.0681537174364499,NA,0.00227663208318353,0.00453291892880509
ENSMUSG00000022261,Sdc2,-0.197198102714473,0.0582450378073879,NA,0.000668289331279356,0.00143246844566147
ENSMUSG00000022263,Trio,-0.398101367429121,0.0733306881008403,NA,4.5683854493767e-08,1.49524741801635e-07
ENSMUSG00000022265,Ank,-0.277939521091712,0.0783192085275639,NA,0.000348388853737807,0.000778546004140256
ENSMUSG00000022270,Retreg1,-0.439779272542957,0.399873840835152,NA,0.174876332454302,0.238198365149109
ENSMUSG00000022272,Myo10,-1.6410824382227,0.0665514441172901,NA,4.30031329495616e-135,2.84185110797188e-133
ENSMUSG00000022280,Rnf19a,-0.0497453669433384,0.0683414873008381,NA,0.462046671584641,0.543713415494108
ENSMUSG00000022283,Pabpc1,0.747585040510189,0.0447511329529005,NA,5.73443287001608e-63,1.21184573225977e-61
ENSMUSG00000022285,Ywhaz,0.527427939597043,0.0561081581243815,NA,3.78873068893221e-21,2.593900080096e-20
ENSMUSG00000022292,Rrm2b,-0.158749144557755,0.11657421377432,NA,0.16607315773644,0.227379243969583
ENSMUSG00000022295,Atp6v1c1,-0.630569862119678,0.0639615810219112,NA,3.74227857765248e-23,2.75955445376208e-22
ENSMUSG00000022296,Baalc,-2.67754822583829,0.550078185447759,NA,1.43045595711385e-07,4.4996754955925e-07
ENSMUSG00000022299,Slc25a32,0.366695625359583,0.0727151822161442,NA,3.88301477894818e-07,1.1791179613021e-06
ENSMUSG00000022300,Dcaf13,-0.104518217132146,0.0705282482257335,NA,0.136444855310655,0.191731967489776
ENSMUSG00000022305,Lrp12,-0.10610061981409,0.0856765345232087,NA,0.215348795178947,0.285229707822578
ENSMUSG00000022306,Zfpm2,-0.687930800714198,0.103284712937084,NA,1.45860802120323e-11,6.11188895719655e-11
ENSMUSG00000022307,Oxr1,-0.743628901961301,0.0489604487802671,NA,1.95783978345362e-52,3.26571863772648e-51
ENSMUSG00000022309,Angpt1,0.406222116233931,0.0574009378434184,NA,1.21074741901613e-12,5.3904700961963e-12
ENSMUSG00000022311,Csmd3,-0.673105269356268,0.450541398008499,NA,0.0576944909879051,0.089018923768042
ENSMUSG00000022312,Eif3h,-0.00555336516152362,0.0489774568827296,NA,0.902737876997308,0.927354757584641
ENSMUSG00000022313,Utp23,0.269241856474302,0.134851020215451,NA,0.0431540022911361,0.0685645700624041
ENSMUSG00000022314,Rad21,0.231447598356191,0.0487277438561688,NA,1.90873241214669e-06,5.45912171278925e-06
ENSMUSG00000022322,Shcbp1,2.74182151142317,0.1694561226902,NA,9.13304575875932e-60,1.79847199057589e-58
ENSMUSG00000022323,Rida,-0.290616344355937,0.102677446067759,NA,0.00414861795551284,0.00790782762578565
ENSMUSG00000022324,Matn2,-0.2287295452103,0.0523201028413167,NA,1.14461152429889e-05,3.04630739470401e-05
ENSMUSG00000022325,Pop1,1.26146738225717,0.100367874910126,NA,8.74597360937485e-37,9.949103166434e-36
ENSMUSG00000022329,Stk3,-0.536347442934427,0.0814321508621161,NA,3.05638181965091e-11,1.25374357862377e-10
ENSMUSG00000022330,Osr2,-2.99483403944008,0.157478417989018,NA,1.5045953358609e-81,4.42748469020503e-80
ENSMUSG00000022335,Zfat,-0.318744645860894,0.130342119652056,NA,0.0125754542511543,0.0221762533357082
ENSMUSG00000022336,Eif3e,-0.341232364065045,0.0539164182735283,NA,1.99215730377506e-10,7.79079370854461e-10
ENSMUSG00000022337,Emc2,-0.493796591148122,0.0642097761390083,NA,6.34208068175994e-15,3.23344525376685e-14
ENSMUSG00000022338,Eny2,0.469432095729915,0.0762728817106282,NA,5.64149541012947e-10,2.13814732482088e-09
ENSMUSG00000022339,Ebag9,0.515291379667517,0.0971685032508642,NA,7.21679423012447e-08,2.3230778702378e-07
ENSMUSG00000022340,Sybu,0.857076615717065,0.480287654782025,NA,0.0234528307805463,0.0392836804697026
ENSMUSG00000022346,Myc,2.06572851015638,0.0667915770837089,NA,6.59926394306938e-211,9.1081522527531e-209
ENSMUSG00000022350,Washc5,-0.987199863905823,0.0549509776250939,NA,9.30504185276241e-73,2.35969809326313e-71
ENSMUSG00000022351,Sqle,1.14945840172086,0.0800478971112743,NA,2.48629967097108e-47,3.70710608685133e-46
ENSMUSG00000022354,Ndufb9,-0.155912494327441,0.0649924726290377,NA,0.0158440726066043,0.0274255445474584
ENSMUSG00000022358,Fbxo32,-2.0081134808101,0.118754779609042,NA,5.2582270281466e-65,1.14375604924651e-63
ENSMUSG00000022359,Ntaq1,-0.270842591674976,0.120046313129622,NA,0.0215888592448151,0.036459106527573
ENSMUSG00000022360,Atad2,1.22568805714395,0.0827306947749348,NA,2.84810789270331e-50,4.48224931327959e-49
ENSMUSG00000022361,Zhx1,0.911610770396688,0.0636840646880635,NA,4.39456008281412e-47,6.52738657633991e-46
ENSMUSG00000022364,Tbc1d31,0.578857685275853,0.0829427328321337,NA,1.90444799359178e-12,8.35492852547325e-12
ENSMUSG00000022365,Derl1,0.360179144128033,0.0507648366728323,NA,1.09889694480065e-12,4.90649778159486e-12
ENSMUSG00000022367,Has2,2.93020578329287,0.101645298843294,NA,8.09497064104006e-184,8.53034879173384e-182
ENSMUSG00000022369,Mtbp,0.449056488250105,0.104308031697818,NA,1.29079554902803e-05,3.40918668630671e-05
ENSMUSG00000022370,Mrpl13,0.335466926070135,0.0720067340265,NA,2.74826000133739e-06,7.75639938126276e-06
ENSMUSG00000022377,Asap1,-1.07330490437166,0.0524892557053255,NA,1.88414372102622e-93,6.83374545886628e-92
ENSMUSG00000022378,Cyrib,0.880770871041313,0.0861505249544309,NA,6.21749833070433e-25,4.86787670510365e-24
ENSMUSG00000022383,Ppara,-0.421967230500578,0.594168776262286,NA,0.251172207474817,0.325409681656193
ENSMUSG00000022385,Gtse1,1.62690001814218,0.170417388335231,NA,2.2007232810427e-22,1.58241034076265e-21
ENSMUSG00000022386,Trmu,-0.270660949414368,0.109518732743929,NA,0.0121072831606814,0.0214014720813767
ENSMUSG00000022387,Brd1,-0.261095768894652,0.0587162216276498,NA,7.96233303706017e-06,2.15404242924528e-05
ENSMUSG00000022389,Tef,-0.468580055229931,0.05911080775718,NA,1.66131698097889e-15,8.71506883126365e-15
ENSMUSG00000022390,Zc3h7b,-0.874785881394412,0.0656437916784866,NA,6.43585137420985e-41,8.20715764776589e-40
ENSMUSG00000022391,Rangap1,1.68735383457962,0.0616791348675808,NA,1.40237909180234e-165,1.25698300665226e-163
ENSMUSG00000022394,L3mbtl2,0.811129389491855,0.104932698021317,NA,4.79818453971429e-15,2.45755290907665e-14
ENSMUSG00000022400,Rbx1,-0.1223323412841,0.0662689161838144,NA,0.0634153018603608,0.0969632399817831
ENSMUSG00000022401,Xpnpep3,0.52371124442564,0.0786766306321305,NA,1.95943507467779e-11,8.14915984657996e-11
ENSMUSG00000022403,St13,-0.34174803840178,0.0508136696139139,NA,1.45626094274462e-11,6.10369407767939e-11
ENSMUSG00000022404,Slc25a17,0.808003918290284,0.0603972381511427,NA,3.61474624430696e-41,4.62474014981225e-40
ENSMUSG00000022407,Adsl,0.816948808850995,0.0789495349238597,NA,1.91481849392739e-25,1.53382173761128e-24
ENSMUSG00000022412,Mief1,0.145380693355581,0.069948443387181,NA,0.0365987228083905,0.0589906656593281
ENSMUSG00000022414,Tab1,-0.470970647028346,0.0970003980380633,NA,8.1353368833003e-07,2.4025509189917e-06
ENSMUSG00000022415,Syngr1,-3.10863482028985,0.385228430514268,NA,1.17985017087819e-16,6.53442587536088e-16
ENSMUSG00000022419,Deptor,0.989863847675005,0.0603868047399318,NA,7.63513971611823e-61,1.54245646389352e-59
ENSMUSG00000022420,Dnal4,-0.406113077631978,0.0913273123130977,NA,7.090588624612e-06,1.92555842224358e-05
ENSMUSG00000022421,Nptxr,-0.337685492992845,0.159222584002855,NA,0.0284658087353528,0.0469393902555046
ENSMUSG00000022422,Dscc1,1.56871796985285,0.317844853747714,NA,1.29208910564345e-07,4.07840957126397e-07
ENSMUSG00000022425,Enpp2,0.512125169048483,0.150712556474237,NA,0.000470272252873926,0.00103242765425419
ENSMUSG00000022426,Josd1,0.0499293998047131,0.0595708049648437,NA,0.399215915720761,0.481715390451141
ENSMUSG00000022427,Tomm22,0.194061513798773,0.0706844229322846,NA,0.00575509226270679,0.0107261494896242
ENSMUSG00000022428,Cby1,-0.0869221390454015,0.133919488097368,NA,0.506707842732213,0.58703131148801
ENSMUSG00000022433,Csnk1e,-0.115961344522822,0.06512698962628,NA,0.0735322607282075,0.110845654196513
ENSMUSG00000022434,Fam118a,-0.270406438005546,0.0952845551472076,NA,0.00407247889781541,0.00777498042266464
ENSMUSG00000022436,Sh3bp1,-0.244066630591499,0.110098272530569,NA,0.0243742432999412,0.0407177269179394
ENSMUSG00000022437,Samm50,-0.0682102750944149,0.0601265376096092,NA,0.256134334434531,0.330903833651503
ENSMUSG00000022438,Parvb,-0.687334073770044,0.0937223870447658,NA,1.26212506811207e-13,5.96126667543183e-13
ENSMUSG00000022439,Parvg,-0.363189494683824,0.358233368224683,NA,0.228873964877376,0.300489801854327
ENSMUSG00000022440,C1qtnf6,-0.509693623455642,0.0666175125570168,NA,1.48698505668692e-14,7.42112606210855e-14
ENSMUSG00000022442,Ttll1,0.105383724531225,0.0979408763038178,NA,0.280554116298979,0.357886634860042
ENSMUSG00000022443,Myh9,-1.08724248045919,0.0505586338743855,NA,4.73158902202541e-103,2.04982951076412e-101
ENSMUSG00000022450,Ndufa6,-0.430896995322408,0.072102478817906,NA,1.77580357365017e-09,6.50127524287511e-09
ENSMUSG00000022451,Twf1,0.114557072415068,0.0554846010897564,NA,0.0383282292776084,0.0615556651028299
ENSMUSG00000022452,Smdt1,0.00944979806773604,0.0831775077463796,NA,0.910914893942083,0.93360246342385
ENSMUSG00000022453,Naga,-0.710716423589458,0.0700604462613007,NA,1.8908282627016e-24,1.45196246110754e-23
ENSMUSG00000022462,Slc38a2,-0.130404269448263,0.0541894854698137,NA,0.0157171700851748,0.0272149422280877
ENSMUSG00000022463,Srebf2,0.713041794309624,0.0693926452754423,NA,4.77720036857608e-25,3.77241604801582e-24
ENSMUSG00000022464,Slc38a4,-1.04299181196673,0.0811033337651096,NA,2.30482240944929e-38,2.75659588173091e-37
ENSMUSG00000022466,Rpap3,0.00344133807308152,0.0987644363129244,NA,0.970793357707866,0.978563498210598
ENSMUSG00000022468,Endou,-3.43546635193067,0.619027633874802,NA,4.90870058604575e-09,1.74506711511214e-08
ENSMUSG00000022469,Rapgef3,-1.70788376274487,0.121781562806504,NA,1.73204632480716e-45,2.49657989664441e-44
ENSMUSG00000022471,Xrcc6,0.780683361660115,0.0778289316541182,NA,5.27329125518144e-24,3.97689798915908e-23
ENSMUSG00000022472,Desi1,0.517650660433999,0.0637178157483776,NA,3.11783915374095e-16,1.69605230002595e-15
ENSMUSG00000022474,Pmm1,0.257988463872749,0.0666199227973721,NA,9.93566542311111e-05,0.000239019956715781
ENSMUSG00000022475,Hdac7,-1.17655864627279,0.0510490900363965,NA,5.63236635995934e-118,3.09304175175795e-116
ENSMUSG00000022476,Polr3h,0.301718846553441,0.0770840184632614,NA,8.07288209089536e-05,0.000195960574458528
ENSMUSG00000022477,Aco2,0.566718976965476,0.0578414726375157,NA,7.59350231793621e-23,5.54439429543695e-22
ENSMUSG00000022479,Vdr,1.52808213265283,0.0698990039472486,NA,1.04874965620111e-106,4.89709570003369e-105
ENSMUSG00000022489,Pde1b,-3.30359116574459,0.140069111877986,NA,7.75640968487421e-124,4.58215778201887e-122
ENSMUSG00000022498,Txndc11,0.683484456993958,0.0734827189719014,NA,7.68462723929816e-21,5.19503452206736e-20
ENSMUSG00000022500,Litaf,-0.554012715488152,0.0469064120891328,NA,2.26972839943833e-32,2.28526043367593e-31
ENSMUSG00000022503,Nubp1,0.367436158382432,0.110821374433291,NA,0.00079935680173933,0.00169339427871863
ENSMUSG00000022504,Ciita,0.110487214860488,0.390966568791018,NA,0.727243232603516,0.782374660666651
ENSMUSG00000022505,Emp2,-1.36920991889441,0.0715089422239249,NA,2.10600270374491e-82,6.28015643740068e-81
ENSMUSG00000022507,Hapstr1,-0.159385422337428,0.0665265834658875,NA,0.0159377970000511,0.0275694190342499
ENSMUSG00000022508,Bcl6,0.402859162138918,0.154312291086942,NA,0.00720309496340268,0.0132132991118829
ENSMUSG00000022510,Trp63,0.0340328170521179,0.125860290890862,NA,0.782739356973557,0.82920819259337
ENSMUSG00000022514,Il1rap,-1.01354655231888,0.0537131508410939,NA,6.3770290504951e-80,1.84178046428744e-78
ENSMUSG00000022515,Anks3,-0.0793754649372133,0.0727338520467423,NA,0.272125443524211,0.348780466708999
ENSMUSG00000022516,Nudt16l1,-0.139637515787199,0.0854152141368415,NA,0.0989343048694305,0.144257612074013
ENSMUSG00000022517,Mgrn1,-0.168549398584381,0.0557528144451238,NA,0.00220496503204957,0.00440029920101
ENSMUSG00000022518,4930562C15Rik,1.44192232912445,0.326775963235078,NA,1.82184292696654e-06,5.2211433827582e-06
ENSMUSG00000022519,Srl,0.631345617100496,0.154324079122405,NA,2.50302612265301e-05,6.45669788436922e-05
ENSMUSG00000022521,Crebbp,-0.345454509364683,0.0614922187355706,NA,1.64814314175484e-08,5.62706664597384e-08
ENSMUSG00000022526,Zfp251,0.178909840127309,0.0841768919200027,NA,0.0321358322914914,0.052409331843365
ENSMUSG00000022528,Hes1,0.439812345597109,0.133100234621601,NA,0.000727717164453944,0.00155047498590488
ENSMUSG00000022529,Zfp263,-0.163062775549855,0.0830286773462644,NA,0.0475094902469835,0.0747611754507068
ENSMUSG00000022533,Atp13a3,0.177945026532189,0.0493088716972019,NA,0.000294812080311749,0.000664146931177529
ENSMUSG00000022536,Glyr1,0.0224959530897987,0.0581753247293227,NA,0.698384685714829,0.758232339603792
ENSMUSG00000022537,Tmem44,-2.8442214838019,0.173140415873174,NA,1.57834218708352e-61,3.23466816685344e-60
ENSMUSG00000022538,Lsg1,0.34886826363666,0.0613591077139108,NA,1.11236098532065e-08,3.84920832639468e-08
